web-scraper-order,web-scraper-start-url,selector_moutons,selector_moutons-href,nom,prix,adresse,image
"1737912899-1059","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4277689","Mouton","420 000 CFA","Grand Yoff, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4277689_uploaded_image1_1688305153.jpg)"
"1737912906-1060","https://sn.coinafrique.com/categorie/moutons?page=2","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-4286897","Moutons","350 000 CFA","Keur Massar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4286897_uploaded_image1_1688846757.jpg)"
"1737912916-1061","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4290166","Mouton ladoum","650 000 CFA","Keur Massar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4290166_uploaded_image1_1689087261.jpg)"
"1737912923-1062","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4295855","Mouton Ladoum","500 000 CFA","Kaffrine, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4295855_uploaded_image1_1689444388.jpg)"
"1737912934-1063","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4263820","Mouton","295 CFA","Mbao, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4263820_uploaded_image1_1687286438.jpg)"
"1737912946-1064","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4263826","Mouton","265 000 CFA","Mbao, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4263826_uploaded_image1_1687286656.jpg)"
"1737912952-1065","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4263827","Mouton","250 000 CFA","Mbao, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4263827_uploaded_image1_1687286750.jpg)"
"1737912960-1066","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4296534","Mouton","350 000 CFA","Lac rose, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4296534_uploaded_image1_1689514011.jpg)"
"1737912966-1067","https://sn.coinafrique.com/categorie/moutons?page=2","Brebis","https://sn.coinafrique.com/annonce/moutons/brebis-4312063","Brebis","Prix sur demande","Thies, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4312063_uploaded_image1_1690547414.jpg)"
"1737912977-1068","https://sn.coinafrique.com/categorie/moutons?page=2","Brebis","https://sn.coinafrique.com/annonce/moutons/brebis-4324447","Brebis","160 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4324447_uploaded_image1_1691332476.jpg)"
"1737912982-1069","https://sn.coinafrique.com/categorie/moutons?page=2","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-4324452","Mouton","300 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4324452_uploaded_image1_1691333001.jpg)"
